order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,shipping_cost,ship_mode
ORD-20149,2022-09-13,CUST-01823,Charles Johnson,Home Office,South,Dallas,Furniture,Bed Frames,Bed Frames - Model S746,3,675.56,0.2,1621.34,-237.45,13.18,Standard Class
ORD-20150,2023-01-04,CUST-01999,Jessica Taylor,Corporate,South,Houston,Furniture,Coffee Tables,Coffee Tables - Model D297,10,341.96,0.0,3419.6,18.59,45.28,Standard Class
ORD-20151,2023-08-18,CUST-00048,Patricia Gonzalez,Consumer,North,Minneapolis,Office Supplies,Tape & Glue,Tape & Glue - Model K241,4,19.74,0.1,71.06,9.96,15.37,Second Class
ORD-20152,2024-10-03,CUST-01491,Charles Thomas,Home Office,East,Boston,Office Supplies,Paper Reams,Paper Reams - Model R767,8,19.24,0.1,138.53,60.07,22.87,First Class
ORD-20153,2023-08-15,CUST-01527,Charles Lopez,Corporate,Central,Columbus,Furniture,Wardrobes,Wardrobes - Model W387,7,712.66,0.1,4489.76,-55.98,14.28,Same Day
ORD-20154,2022-11-04,CUST-01196,Anthony Jackson,Consumer,North,Cleveland,Office Supplies,Staplers,Staplers - Model T865,4,18.28,0.3,51.18,7.76,28.43,First Class
ORD-20155,2022-07-27,CUST-00653,Michael Brown,Corporate,North,Minneapolis,Office Supplies,Pens & Pencils,Pens & Pencils - Model U939,7,15.97,0.1,100.61,30.03,24.32,Standard Class
ORD-20156,2024-01-15,CUST-00343,Thomas Johnson,Corporate,South,Miami,Technology,Hard Drives,Hard Drives - Model Q460,7,113.27,0.2,634.31,109.89,53.0,Same Day
ORD-20157,2024-11-01,CUST-00235,Karen Anderson,Home Office,North,Chicago,Technology,Webcams,Webcams - Model L480,3,124.47,0.1,336.07,36.46,15.27,Second Class
ORD-20158,2022-06-25,CUST-00644,Sandra Smith,Consumer,West,Denver,Technology,Laptops,Laptops - Model K338,1,1273.46,0.1,1146.11,112.79,35.35,Standard Class
ORD-20159,2022-03-13,CUST-00581,Linda Jackson,Home Office,East,Philadelphia,Office Supplies,Binders,Binders - Model Z980,2,23.45,0.1,42.21,14.8,56.94,Standard Class
ORD-20160,2024-08-19,CUST-01829,Lisa Smith,Home Office,Central,St. Louis,Office Supplies,Desk Organizers,Desk Organizers - Model B921,7,59.34,0.2,332.3,111.22,14.29,Same Day
ORD-20161,2022-10-16,CUST-00096,Karen Thompson,Corporate,East,Washington DC,Furniture,Wardrobes,Wardrobes - Model H690,8,319.26,0.1,2298.67,254.0,36.7,Standard Class
ORD-20162,2024-12-10,CUST-00037,Susan Moore,Home Office,West,Seattle,Office Supplies,Folders,Folders - Model B646,8,34.64,0.2,221.7,21.25,58.11,Standard Class
ORD-20163,2023-08-11,CUST-01321,Barbara Thompson,Corporate,North,Detroit,Technology,Smartphones,Smartphones - Model M181,7,863.87,0.2,4837.67,328.46,45.96,First Class
ORD-20164,2022-06-16,CUST-01255,Mark Garcia,Home Office,North,Detroit,Technology,Headphones,Headphones - Model D963,8,170.27,0.4,817.3,123.88,58.13,First Class
ORD-20165,2024-06-20,CUST-00211,Ashley Johnson,Home Office,South,Dallas,Technology,Monitors,Monitors - Model W841,1,181.09,0.0,181.09,20.58,21.4,Same Day
ORD-20166,2022-01-08,CUST-00349,Joseph Smith,Consumer,East,Boston,Technology,Monitors,Monitors - Model I903,6,620.67,0.0,3724.02,1411.09,52.48,Standard Class
ORD-20167,2022-01-04,CUST-00099,Karen Gonzalez,Consumer,Central,Oklahoma City,Furniture,Standing Desks,Standing Desks - Model E697,10,616.47,0.3,4315.29,-455.4,12.71,Same Day
ORD-20168,2024-11-04,CUST-00259,James Rodriguez,Consumer,Central,St. Louis,Furniture,Bookshelves,Bookshelves - Model H691,7,320.97,0.4,1348.07,-21.73,32.74,Same Day
ORD-20169,2022-07-22,CUST-01004,Robert Davis,Corporate,Central,Columbus,Furniture,Coffee Tables,Coffee Tables - Model W184,8,486.32,0.1,3501.5,-237.65,46.67,First Class
ORD-20170,2023-08-18,CUST-01712,James Miller,Consumer,South,Houston,Technology,Monitors,Monitors - Model G579,2,601.73,0.3,842.42,-42.72,3.75,Same Day
ORD-20171,2023-03-07,CUST-00999,Betty Martin,Home Office,South,Nashville,Technology,Webcams,Webcams - Model O771,10,75.91,0.2,607.28,135.64,20.77,Second Class
ORD-20172,2023-06-28,CUST-01034,Sarah Gonzalez,Home Office,North,Minneapolis,Technology,Tablets,Tablets - Model Q307,6,375.03,0.3,1575.13,381.21,52.47,Same Day
ORD-20173,2022-09-07,CUST-00141,Margaret Thompson,Consumer,Central,Indianapolis,Furniture,Wardrobes,Wardrobes - Model X212,5,364.2,0.0,1821.0,2.83,52.94,Second Class
ORD-20174,2023-06-01,CUST-01832,Jennifer Lee,Home Office,Central,Kansas City,Furniture,Bookshelves,Bookshelves - Model R186,8,165.36,0.4,793.73,-100.66,9.74,First Class
ORD-20175,2024-08-14,CUST-00435,Daniel Martin,Consumer,South,Atlanta,Technology,Headphones,Headphones - Model D150,9,266.03,0.2,1915.42,-5.73,18.54,Same Day
ORD-20176,2022-09-24,CUST-01901,Nancy Thomas,Corporate,Central,Oklahoma City,Furniture,Filing Cabinets,Filing Cabinets - Model P631,7,145.26,0.1,915.14,98.76,33.19,Same Day
ORD-20177,2023-02-04,CUST-01396,John Gonzalez,Corporate,Central,St. Louis,Technology,Monitors,Monitors - Model I344,4,773.33,0.0,3093.32,300.06,5.03,Standard Class
ORD-20178,2023-01-18,CUST-00207,Matthew Hernandez,Home Office,West,Portland,Furniture,Filing Cabinets,Filing Cabinets - Model W374,7,315.95,0.3,1548.15,-96.74,15.53,Same Day
ORD-20179,2023-12-07,CUST-00351,William White,Corporate,West,Denver,Technology,Webcams,Webcams - Model Q817,10,170.12,0.2,1360.96,292.39,8.37,Same Day
ORD-20180,2023-06-24,CUST-00626,Jennifer Anderson,Consumer,East,New York,Office Supplies,Binders,Binders - Model E113,2,10.96,0.0,21.92,4.73,54.29,Same Day
ORD-20181,2023-07-14,CUST-00685,James Davis,Corporate,North,Chicago,Technology,Tablets,Tablets - Model T460,2,979.5,0.0,1959.0,582.5,51.63,Same Day
ORD-20182,2023-12-19,CUST-00003,Jennifer Jackson,Consumer,Central,Columbus,Furniture,Filing Cabinets,Filing Cabinets - Model H637,1,197.04,0.0,197.04,29.27,59.45,Second Class
ORD-20183,2024-12-25,CUST-00301,Matthew Williams,Home Office,South,Miami,Technology,Smartphones,Smartphones - Model R363,6,665.52,0.4,2395.87,88.68,22.99,Same Day
ORD-20184,2022-04-09,CUST-00747,Elizabeth White,Home Office,East,Baltimore,Furniture,Office Chairs,Office Chairs - Model T595,5,679.42,0.2,2717.68,440.21,47.15,Standard Class
ORD-20185,2022-02-09,CUST-01405,Joseph Williams,Home Office,Central,Kansas City,Office Supplies,Notebooks,Notebooks - Model P131,7,8.7,0.1,54.81,18.13,11.07,Second Class
ORD-20186,2024-02-19,CUST-01518,Nancy Taylor,Consumer,North,Cleveland,Office Supplies,Desk Organizers,Desk Organizers - Model D380,2,38.36,0.0,76.72,36.23,24.53,Same Day
ORD-20187,2023-02-17,CUST-00359,Matthew Davis,Corporate,Central,Oklahoma City,Furniture,Coffee Tables,Coffee Tables - Model G142,7,544.0,0.3,2665.6,348.78,18.75,First Class
ORD-20188,2022-11-27,CUST-01255,Mark Garcia,Home Office,North,Detroit,Technology,Headphones,Headphones - Model P801,10,403.81,0.2,3230.48,233.53,58.26,Second Class
ORD-20189,2022-11-15,CUST-01395,Charles Lee,Consumer,West,Seattle,Technology,Hard Drives,Hard Drives - Model Z401,10,291.67,0.1,2625.03,333.82,19.43,Standard Class
ORD-20190,2024-02-15,CUST-00084,Sarah Garcia,Corporate,South,Houston,Technology,Keyboards,Keyboards - Model L776,2,168.58,0.0,337.16,79.66,3.29,Standard Class
ORD-20191,2024-09-02,CUST-00515,Mark Wilson,Home Office,North,Cleveland,Technology,Webcams,Webcams - Model E850,9,223.32,0.1,1808.89,606.3,43.65,Second Class
ORD-20192,2024-10-14,CUST-01199,Robert Gonzalez,Home Office,North,Minneapolis,Technology,Keyboards,Keyboards - Model M532,8,59.39,0.2,380.1,22.65,41.67,Same Day
ORD-20193,2022-05-31,CUST-01852,Margaret Williams,Consumer,South,Dallas,Technology,Keyboards,Keyboards - Model K923,10,185.63,0.2,1485.04,52.65,27.84,Second Class
ORD-20194,2024-10-22,CUST-01573,Mary Johnson,Consumer,Central,Columbus,Technology,Keyboards,Keyboards - Model S743,9,44.42,0.1,359.8,45.46,7.88,Same Day
ORD-20195,2023-12-18,CUST-00376,Charles Martinez,Home Office,East,Washington DC,Furniture,Wardrobes,Wardrobes - Model V829,9,296.04,0.4,1598.62,-11.28,31.72,First Class
ORD-20196,2024-06-15,CUST-00726,Steven Johnson,Corporate,West,Los Angeles,Furniture,Bed Frames,Bed Frames - Model Y531,7,423.33,0.4,1777.99,-427.28,34.86,Standard Class
ORD-20197,2024-06-25,CUST-00288,Robert Jones,Consumer,West,Los Angeles,Office Supplies,Staplers,Staplers - Model S998,10,49.33,0.2,394.64,37.31,33.97,First Class
ORD-20198,2023-11-02,CUST-01547,Susan Taylor,Corporate,North,Milwaukee,Furniture,Bookshelves,Bookshelves - Model O959,1,208.94,0.4,125.36,4.09,52.87,Standard Class
ORD-20199,2024-10-03,CUST-00113,Donald Rodriguez,Home Office,West,Seattle,Furniture,Standing Desks,Standing Desks - Model B224,2,700.18,0.2,1120.29,53.67,42.36,Standard Class
ORD-20200,2024-02-23,CUST-00420,Daniel Jackson,Consumer,South,Atlanta,Office Supplies,Paper Reams,Paper Reams - Model E408,8,31.61,0.1,227.59,40.57,41.51,First Class
ORD-20201,2024-08-24,CUST-01919,Betty Gonzalez,Home Office,East,Baltimore,Technology,Printers,Printers - Model D632,4,411.83,0.0,1647.32,167.18,11.72,Standard Class
ORD-20202,2024-05-08,CUST-00419,Anthony Martin,Consumer,East,Washington DC,Technology,Printers,Printers - Model J514,9,112.33,0.4,606.58,3.05,55.78,Same Day
ORD-20203,2022-06-06,CUST-01680,Barbara Smith,Corporate,East,New York,Technology,Hard Drives,Hard Drives - Model N249,10,115.07,0.4,690.42,107.0,38.18,Standard Class
ORD-20204,2022-12-06,CUST-00291,Jennifer Johnson,Consumer,East,Philadelphia,Office Supplies,Binders,Binders - Model V202,9,10.98,0.1,88.94,23.72,19.53,Same Day
ORD-20205,2024-05-12,CUST-01368,Lisa Rodriguez,Consumer,East,Boston,Furniture,Wardrobes,Wardrobes - Model A390,2,585.82,0.4,702.98,-73.17,27.22,Same Day
ORD-20206,2023-12-04,CUST-01156,Michael Garcia,Home Office,West,Seattle,Furniture,Office Chairs,Office Chairs - Model E579,1,506.38,0.4,303.83,-71.42,54.7,Same Day
ORD-20207,2023-09-09,CUST-00019,John Hernandez,Corporate,South,Miami,Technology,Webcams,Webcams - Model M625,9,140.14,0.1,1135.13,160.76,43.25,Standard Class
ORD-20208,2023-05-06,CUST-01344,Jennifer Taylor,Consumer,West,Portland,Technology,Webcams,Webcams - Model E385,10,174.31,0.2,1394.48,177.15,51.94,First Class
ORD-20209,2024-10-30,CUST-00807,Matthew Lopez,Corporate,West,Seattle,Technology,Printers,Printers - Model Y774,8,288.26,0.1,2075.47,444.84,55.86,First Class
ORD-20210,2024-11-05,CUST-01430,Charles Miller,Corporate,East,Washington DC,Furniture,Coffee Tables,Coffee Tables - Model F337,7,392.25,0.0,2745.75,-94.11,51.57,Standard Class
ORD-20211,2023-02-22,CUST-00218,Margaret Brown,Corporate,North,Chicago,Furniture,Bed Frames,Bed Frames - Model X493,4,360.38,0.1,1297.37,-81.86,53.2,Same Day
ORD-20212,2023-01-30,CUST-00132,Joseph Lee,Home Office,East,New York,Technology,USB Hubs,USB Hubs - Model U960,1,31.28,0.0,31.28,6.92,24.34,Standard Class
ORD-20213,2024-07-30,CUST-00357,Mary Lee,Home Office,Central,Oklahoma City,Furniture,Standing Desks,Standing Desks - Model G300,7,1138.47,0.1,7172.36,1765.15,35.71,First Class
ORD-20214,2022-06-16,CUST-00897,Richard Miller,Corporate,East,New York,Office Supplies,Staplers,Staplers - Model G188,3,21.27,0.2,51.05,17.09,49.09,Standard Class
ORD-20215,2024-03-21,CUST-01966,Patricia Lee,Home Office,West,Portland,Office Supplies,Pens & Pencils,Pens & Pencils - Model R985,3,6.68,0.0,20.04,5.53,26.26,Standard Class
ORD-20216,2022-09-11,CUST-00380,Nancy Taylor,Consumer,West,Seattle,Office Supplies,Tape & Glue,Tape & Glue - Model R973,4,13.92,0.3,38.98,6.83,23.32,Second Class
ORD-20217,2024-02-26,CUST-00138,Betty White,Consumer,West,Seattle,Furniture,Wardrobes,Wardrobes - Model D220,2,825.47,0.0,1650.94,-9.05,32.48,Same Day
ORD-20218,2024-02-08,CUST-00106,Robert Anderson,Home Office,West,Denver,Office Supplies,Tape & Glue,Tape & Glue - Model W466,4,10.28,0.1,37.01,15.65,17.33,Standard Class
ORD-20219,2022-10-28,CUST-01785,Karen Martinez,Consumer,East,Washington DC,Technology,Keyboards,Keyboards - Model Q419,10,33.46,0.1,301.14,91.25,56.11,Same Day
ORD-20220,2024-02-20,CUST-00117,Barbara Davis,Home Office,South,Miami,Office Supplies,Pens & Pencils,Pens & Pencils - Model G442,5,15.4,0.0,77.0,12.42,27.02,Standard Class
ORD-20221,2023-06-05,CUST-00419,Anthony Martin,Consumer,East,Washington DC,Office Supplies,Sticky Notes,Sticky Notes - Model S724,1,18.71,0.0,18.71,6.04,48.92,Standard Class
ORD-20222,2024-11-12,CUST-00145,Steven Anderson,Home Office,East,Washington DC,Furniture,Standing Desks,Standing Desks - Model B608,8,1365.02,0.1,9828.14,-52.31,5.38,Second Class
ORD-20223,2024-12-21,CUST-00718,Thomas Williams,Consumer,Central,Kansas City,Furniture,Bed Frames,Bed Frames - Model Z930,4,347.22,0.0,1388.88,383.24,4.5,Second Class
ORD-20224,2022-06-18,CUST-01246,Charles Lee,Consumer,West,Seattle,Furniture,Office Chairs,Office Chairs - Model N818,1,486.75,0.3,340.72,23.17,42.64,Same Day
ORD-20225,2023-11-18,CUST-00283,Matthew Moore,Consumer,North,Minneapolis,Technology,Printers,Printers - Model B343,10,159.0,0.2,1272.0,117.75,22.56,Second Class
ORD-20226,2024-07-03,CUST-01206,Mary Lopez,Corporate,South,Atlanta,Technology,Monitors,Monitors - Model X355,9,418.49,0.0,3766.41,1495.64,3.85,Standard Class
ORD-20227,2023-02-03,CUST-00117,Barbara Davis,Home Office,South,Miami,Technology,Printers,Printers - Model H399,1,190.3,0.1,171.27,24.3,40.35,Second Class
ORD-20228,2023-01-20,CUST-00815,Betty Jackson,Consumer,Central,Kansas City,Furniture,Standing Desks,Standing Desks - Model W852,2,1087.91,0.2,1740.66,310.59,14.73,First Class
ORD-20229,2022-01-29,CUST-01875,Patricia Davis,Home Office,South,Nashville,Technology,Printers,Printers - Model I426,6,456.57,0.2,2191.54,565.57,16.92,Standard Class
ORD-20230,2023-02-02,CUST-00710,Jennifer Garcia,Home Office,North,Minneapolis,Furniture,Bed Frames,Bed Frames - Model J859,4,331.86,0.1,1194.7,232.37,32.7,Second Class
ORD-20231,2023-10-04,CUST-00763,Jennifer Hernandez,Home Office,North,Cleveland,Office Supplies,Paper Reams,Paper Reams - Model D121,4,9.51,0.3,26.63,6.06,28.86,Same Day
ORD-20232,2023-12-27,CUST-00070,Karen Thompson,Consumer,Central,Kansas City,Furniture,Sofas,Sofas - Model M607,5,1341.18,0.0,6705.9,-195.13,51.71,Standard Class
ORD-20233,2024-05-28,CUST-00784,Jennifer Thompson,Consumer,West,Denver,Furniture,Bed Frames,Bed Frames - Model B776,4,178.87,0.3,500.84,-67.84,27.57,First Class
ORD-20234,2024-04-02,CUST-01110,Daniel Smith,Consumer,South,Dallas,Furniture,Office Chairs,Office Chairs - Model Y128,6,737.04,0.2,3537.79,472.6,36.68,First Class
ORD-20235,2024-01-24,CUST-01699,Robert Johnson,Consumer,Central,Oklahoma City,Office Supplies,Desk Organizers,Desk Organizers - Model V394,1,71.27,0.0,71.27,24.49,57.29,Same Day
ORD-20236,2024-01-14,CUST-01173,Margaret Wilson,Consumer,East,New York,Office Supplies,Folders,Folders - Model H235,5,28.07,0.0,140.35,68.23,29.64,Standard Class
ORD-20237,2024-08-09,CUST-01638,Jennifer Brown,Consumer,Central,St. Louis,Office Supplies,Staplers,Staplers - Model T380,4,14.28,0.1,51.41,11.21,25.49,First Class
ORD-20238,2023-02-09,CUST-01351,Patricia Thompson,Home Office,South,Atlanta,Furniture,Office Chairs,Office Chairs - Model O573,10,187.01,0.2,1496.08,213.34,51.31,Standard Class
ORD-20239,2023-12-15,CUST-00019,John Hernandez,Corporate,South,Miami,Furniture,Office Chairs,Office Chairs - Model C383,8,776.12,0.1,5588.06,240.36,36.04,First Class
ORD-20240,2024-09-03,CUST-00903,Elizabeth Harris,Consumer,South,Dallas,Technology,Keyboards,Keyboards - Model U278,5,157.88,0.1,710.46,218.89,10.25,Second Class
ORD-20241,2023-07-28,CUST-01266,Charles Miller,Consumer,South,Houston,Office Supplies,Notebooks,Notebooks - Model S424,1,10.82,0.0,10.82,4.21,52.05,Standard Class
ORD-20242,2024-09-18,CUST-01470,Charles Anderson,Corporate,Central,Oklahoma City,Technology,Laptops,Laptops - Model L653,5,2413.07,0.1,10858.82,381.77,51.16,Standard Class
ORD-20243,2022-01-20,CUST-00481,Steven Jones,Home Office,South,Miami,Furniture,Standing Desks,Standing Desks - Model K684,8,392.97,0.0,3143.76,405.11,16.51,First Class
ORD-20244,2024-12-27,CUST-01685,Anthony Williams,Corporate,Central,Columbus,Office Supplies,Desk Organizers,Desk Organizers - Model Z468,7,19.64,0.2,109.98,11.01,21.61,First Class
ORD-20245,2023-07-14,CUST-01838,Joseph Davis,Corporate,East,Washington DC,Office Supplies,Sticky Notes,Sticky Notes - Model E705,5,11.0,0.0,55.0,11.34,5.54,Standard Class
ORD-20246,2022-05-04,CUST-01248,Sandra Thomas,Home Office,North,Milwaukee,Technology,Webcams,Webcams - Model S133,9,142.38,0.2,1025.14,287.84,24.59,Second Class
ORD-20247,2023-07-13,CUST-01562,Sarah White,Home Office,West,Portland,Office Supplies,Pens & Pencils,Pens & Pencils - Model Q917,4,23.97,0.2,76.7,18.3,9.91,Standard Class
ORD-20248,2022-09-20,CUST-00968,Joseph White,Corporate,South,Miami,Office Supplies,Tape & Glue,Tape & Glue - Model H436,6,14.45,0.2,69.36,8.2,35.79,Second Class
ORD-20249,2024-12-26,CUST-01573,Mary Johnson,Consumer,Central,Columbus,Furniture,Filing Cabinets,Filing Cabinets - Model N470,2,192.19,0.1,345.94,19.29,57.58,Standard Class
ORD-20250,2023-10-12,CUST-01148,Robert Smith,Home Office,Central,St. Louis,Office Supplies,Pens & Pencils,Pens & Pencils - Model S947,8,23.04,0.1,165.89,42.66,26.87,Second Class
ORD-20251,2024-05-30,CUST-01102,James Moore,Consumer,South,Atlanta,Technology,Headphones,Headphones - Model D183,3,346.83,0.1,936.44,266.58,22.47,Same Day
ORD-20252,2022-10-14,CUST-01035,Betty Jackson,Home Office,West,Seattle,Technology,USB Hubs,USB Hubs - Model D528,4,47.12,0.0,188.48,67.94,3.88,First Class
ORD-20253,2024-12-25,CUST-01136,David Williams,Consumer,Central,Oklahoma City,Office Supplies,Scissors,Scissors - Model F174,3,23.57,0.0,70.71,31.24,4.36,Second Class
ORD-20254,2024-12-17,CUST-01776,Nancy Thompson,Corporate,North,Cleveland,Office Supplies,Desk Organizers,Desk Organizers - Model W400,6,73.78,0.1,398.41,95.94,34.75,Standard Class
ORD-20255,2023-09-11,CUST-01838,Joseph Davis,Corporate,East,Washington DC,Furniture,Standing Desks,Standing Desks - Model O518,1,1492.96,0.0,1492.96,311.37,23.23,Same Day
ORD-20256,2024-12-24,CUST-01710,Ashley Martinez,Home Office,Central,Oklahoma City,Furniture,Sofas,Sofas - Model Q185,3,1612.26,0.1,4353.1,667.32,36.6,Second Class
ORD-20257,2022-01-29,CUST-00016,Sarah White,Home Office,South,Houston,Office Supplies,Folders,Folders - Model X702,8,16.1,0.3,90.16,10.11,13.07,First Class
ORD-20258,2024-06-25,CUST-00199,James Moore,Consumer,Central,Columbus,Technology,Keyboards,Keyboards - Model Y282,1,108.79,0.2,87.03,6.2,24.89,Second Class
ORD-20259,2022-12-02,CUST-01668,Barbara Moore,Consumer,West,Denver,Office Supplies,Binders,Binders - Model D394,5,20.07,0.1,90.31,12.17,19.23,First Class
ORD-20260,2023-09-16,CUST-00899,John Lee,Consumer,West,Portland,Technology,Tablets,Tablets - Model E198,5,430.78,0.0,2153.9,809.53,40.99,Second Class
ORD-20261,2024-12-18,CUST-01718,Jessica Miller,Home Office,Central,Indianapolis,Office Supplies,Paper Reams,Paper Reams - Model A478,1,9.15,0.0,9.15,1.39,50.45,Second Class
ORD-20262,2023-11-10,CUST-01929,John Jones,Corporate,Central,St. Louis,Office Supplies,Desk Organizers,Desk Organizers - Model D833,9,62.59,0.1,506.98,198.16,19.81,Standard Class
ORD-20263,2022-06-15,CUST-01821,David Smith,Corporate,East,New York,Furniture,Bed Frames,Bed Frames - Model L922,3,320.99,0.2,770.38,81.72,9.64,Standard Class
ORD-20264,2024-01-24,CUST-01625,Nancy Thomas,Corporate,South,Atlanta,Technology,Smartphones,Smartphones - Model Q788,9,692.54,0.2,4986.29,340.84,38.95,Standard Class
ORD-20265,2024-11-23,CUST-01409,David Jackson,Consumer,Central,Kansas City,Furniture,Office Chairs,Office Chairs - Model U136,9,403.36,0.2,2904.19,-242.09,34.82,Standard Class
ORD-20266,2023-12-08,CUST-00281,Karen Lopez,Home Office,Central,Kansas City,Office Supplies,Desk Organizers,Desk Organizers - Model F851,4,71.69,0.0,286.76,69.64,11.63,Same Day
ORD-20267,2024-11-10,CUST-00270,Sarah Martin,Home Office,South,Nashville,Technology,Smartphones,Smartphones - Model T313,4,1441.0,0.0,5764.0,1262.21,30.97,Second Class
ORD-20268,2022-11-02,CUST-00857,Linda Martinez,Consumer,Central,Kansas City,Office Supplies,Staplers,Staplers - Model V284,10,40.67,0.1,366.03,118.3,30.6,First Class
ORD-20269,2022-07-27,CUST-00475,Anthony Davis,Corporate,East,Washington DC,Furniture,Bed Frames,Bed Frames - Model H215,7,468.64,0.2,2624.38,105.49,19.84,First Class
ORD-20270,2023-12-14,CUST-01986,Joseph Smith,Consumer,North,Cleveland,Furniture,Coffee Tables,Coffee Tables - Model V216,7,223.7,0.0,1565.9,18.27,57.51,First Class
ORD-20271,2024-04-23,CUST-00816,Nancy Moore,Home Office,Central,Oklahoma City,Office Supplies,Paper Reams,Paper Reams - Model A397,8,40.49,0.4,194.35,31.17,42.17,First Class
ORD-20272,2023-09-17,CUST-00441,Patricia Jackson,Consumer,South,Miami,Furniture,Office Chairs,Office Chairs - Model Z552,6,493.58,0.2,2369.18,204.33,26.44,Same Day
